z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67520734215e-05	7.12356191862e-08	
0.0112332403298	1.88192334006e-05	1.88187143128e-05	7.1236524452e-08	
0.0126185688307	2.11411503601e-05	2.11405358307e-05	7.12376667469e-08	
0.0141747416293	2.37498553496e-05	2.37491370602e-05	7.12391081287e-08	
0.0159228279334	2.6680900003e-05	2.66800682309e-05	7.12409269e-08	
0.0178864952906	2.99742971611e-05	2.9973340648e-05	7.12432218586e-08	
0.0200923300257	3.36751032132e-05	3.3674009013e-05	7.12461176599e-08	
0.0225701971963	3.78340857546e-05	3.78328390587e-05	7.12497715787e-08	
0.0253536449397	4.25084927758e-05	4.25070767132e-05	7.12543820385e-08	
0.0284803586844	4.77629440151e-05	4.7761339425e-05	7.1260199366e-08	
0.031992671378	5.36704711234e-05	5.3668656297e-05	7.12675393495e-08	
0.035938136638	6.03137415496e-05	6.03116919383e-05	7.1276800328e-08	
0.040370172586	6.77865125343e-05	6.77842004199e-05	7.12884847257e-08	
0.0453487850813	7.61953776917e-05	7.61927718152e-05	7.13032261743e-08	
0.0509413801482	8.5661891442e-05	8.56589565859e-05	7.13218236627e-08	
0.0572236765935	9.6325189122e-05	9.63218856409e-05	7.13452845031e-08	
0.0642807311728	0.000108345267625	0.000108341550921	7.13748783535e-08	
0.0722080901839	0.000121907160072	0.000121902980006	7.14122050755e-08	
0.081113083079	0.000137226339455	0.000137221639691	7.145927987e-08	
0.0911162756115	0.000154555838161	0.000154550555439	7.15186399277e-08	
0.10235310219	0.000174195801579	0.000174189864903	7.15934777803e-08	
0.11497569954	0.000196506552358	0.000196499882103	7.16878076346e-08	
0.129154966501	0.000221926808964	0.000221919315904	7.18066722259e-08	
0.14508287785	0.000250999621298	0.000250991205542	7.19563990792e-08	
0.162975083462	0.000284410117456	0.000284400667315	7.21449164628e-08	
0.18307382803	0.000323041789454	0.000323031180256	7.23821405884e-08	
0.205651230835	0.000368062743215	0.000368050836116	7.26804465212e-08	
0.231012970008	0.000421062075241	0.000421048716117	7.30552354374e-08	
0.25950242114	0.000484273598422	0.000484258617004	7.35256097396e-08	
0.291505306283	0.000560959403877	0.000560942613454	7.41151644523e-08	
0.327454916288	0.000656103756623	0.000656084954933	7.48528974173e-08	
0.367837977183	0.000777755217546	0.000777734190206	7.57742314317e-08	
