z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67482849799e-05	3.87348674394e-08	
0.0112332403298	1.88192334006e-05	1.88144836476e-05	3.87945714917e-08	
0.0126185688307	2.11411503601e-05	2.11358056607e-05	3.88697786702e-08	
0.0141747416293	2.37498553496e-05	2.37438433409e-05	3.8964472339e-08	
0.0159228279334	2.6680900003e-05	2.66741392871e-05	3.90836349916e-08	
0.0178864952906	2.99742971611e-05	2.9966696203e-05	3.92334850353e-08	
0.0200923300257	3.36751032132e-05	3.36665591013e-05	3.94217619962e-08	
0.0225701971963	3.78340857546e-05	3.78244828075e-05	3.96580658353e-08	
0.0253536449397	4.25084927758e-05	4.24977009755e-05	3.99542543576e-08	
0.0284803586844	4.77629440151e-05	4.77508172466e-05	4.03248994358e-08	
0.031992671378	5.36704711234e-05	5.36568451959e-05	4.07877974693e-08	
0.035938136638	6.03137415496e-05	6.02984319728e-05	4.13645218401e-08	
0.040370172586	6.77865125343e-05	6.77693120198e-05	4.20809952707e-08	
0.0453487850813	7.61953776917e-05	7.61760533454e-05	4.29680489601e-08	
0.0509413801482	8.5661891442e-05	8.56401816088e-05	4.40619255848e-08	
0.0572236765935	9.6325189122e-05	9.63007998408e-05	4.54046785844e-08	
0.0642807311728	0.000108345267625	0.000108317868646	4.70444255207e-08	
0.0722080901839	0.000121907160072	0.000121876380378	4.90354328846e-08	
0.081113083079	0.000137226339455	0.000137191762234	5.14380444084e-08	
0.0911162756115	0.000154555838161	0.000154516995151	5.43185095083e-08	
0.10235310219	0.000174195801579	0.000174152166717	5.77488113711e-08	
0.11497569954	0.000196506552358	0.000196457534632	6.1806620726e-08	
0.129154966501	0.000221926808964	0.000221871744389	6.65755005762e-08	
0.14508287785	0.000250999621298	0.000250937763886	7.21454581358e-08	
0.162975083462	0.000284410117456	0.00028434062906	7.8613893356e-08	
0.18307382803	0.000323041789454	0.000322963728347	8.60869455433e-08	
0.205651230835	0.000368062743215	0.00036797505124	9.46812058123e-08	
0.231012970008	0.000421062075241	0.000420963563344	1.04525750903e-07	
0.25950242114	0.000484273598422	0.000484162930373	1.15764462273e-07	
0.291505306283	0.000560959403877	0.000560835077963	1.28558617047e-07	
0.327454916288	0.000656103756623	0.000655964085073	1.43089767464e-07	
0.367837977183	0.000777755217546	0.000777598303531	1.59562958034e-07	
0.413201240012	0.000939853738247	0.000939677450481	1.78210363262e-07	
0.464158883361	0.00116889573053	0.00116869767641	1.99295465021e-07	
0.5214008288	0.00152230610874	0.00152208361082	2.23117931431e-07	
0.585702081806	0.00215248945388	0.00215223955744	2.50019419123e-07	
0.657933224658	0.00364305480855	0.00364277457578	2.80390467883e-07	
0.739072203353	0.0122240735773	0.0122237714131	3.14679234759e-07	
0.830217568132	0.00819927934499	0.00819962412233	3.53403345725e-07	
0.932603346883	0.00288779612328	0.00288819267705	3.97159441618e-07	
1.04761575279	0.00162714751839	0.00162759414829	4.46646064089e-07	
1.17681195243	0.00101931817716	0.00101981992818	5.02681880576e-07	
1.32194114847	0.0006109995365	0.000611561681679	5.66234466678e-07	
1.48496826225	0.000238635629785	0.000239257354959	6.38444251557e-07	
1.6681005372	0.000290833091345	0.000290122206595	7.20653907591e-07	
1.87381742286	0.00220641956343	0.0022056964499	8.14274767204e-07	
2.10490414451	0.00348587879469	0.00348677771389	9.19817394064e-07	
2.36448941265	0.00138830436779	0.00138933425788	1.03257709791e-06	
2.65608778295	0.000902368234843	0.000903091244563	1.27976431218e-06	
2.98364724028	0.000657753786032	0.000659146382993	1.41872106685e-06	
3.35160265094	0.00047495897771	0.000476600590576	1.64237384055e-06	
3.76493580679	0.000103091381075	0.000104117788103	1.93895716409e-06	
4.22924287439	0.00058332782487	0.000585659044874	2.3604354755e-06	
4.7508101621	0.000396500662216	0.000399533348799	3.04766229951e-06	
5.33669923121	0.000271842907424	0.000275891832222	4.62392089202e-06	
5.99484250319	0.000304006389345	0.000327017347751	2.34053459958e-05	
6.73415065775	0.000243168179717	0.000241664184575	1.61448679103e-06	
7.56463327555	0.0001674030884	0.000168591163654	1.3971191069e-06	
8.49753435909	0.000128278973343	0.00012902068057	1.36878108117e-06	
9.54548456662	0.000330039416402	0.000335214746324	5.46094722162e-06	
10.7226722201	0.000118592538289	0.000120602585639	2.03530250745e-06	
12.0450354026	0.000143060381998	0.000144874793879	2.05325996041e-06	
13.5304777458	0.000105960453456	0.000109260691471	3.42842732755e-06	
15.1991108295	7.55711782491e-05	8.1269335477e-05	5.7646155962e-06	
17.0735264747	3.55397775989e-05	5.54682762078e-05	2.02513858975e-05	
19.1791026167	2.89770718609e-05	2.94402484911e-05	9.45136516673e-07	
21.5443469003	2.46869772893e-06	2.19219180033e-06	2.35157966285e-06	
24.2012826479	4.14301342941e-05	3.49507015201e-05	6.67799265525e-06	
27.1858824273	9.01020810654e-05	8.59574273611e-05	5.50732885949e-06	
30.5385550883	0.000197878050904	0.000179632517111	1.83665432823e-05	
34.3046928631	0.000588633584367	0.0004653336292	0.000124697674096	
38.5352859371	0.00355403481898	0.00355274722964	1.69077287649e-05	
43.2876128108	0.000446235111031	0.000449774152316	5.20061700769e-06	
48.6260158007	0.000339303386832	0.000252235558918	9.04193213372e-05	
54.6227721768	0.000185591347913	0.000177939694528	8.10603361243e-06	
61.3590727341	0.000149917345016	0.00013761453214	1.2347714576e-05	
68.9261210435	0.000119913969201	0.000111623936505	8.29984051757e-06	
77.4263682681	9.95061654731e-05	9.31309837689e-05	6.38133433962e-06	
86.9749002618	8.42829784933e-05	7.91188361541e-05	5.168182097e-06	
97.7009957299	7.23462473776e-05	6.80418351428e-05	4.30712108451e-06	
109.749876549	6.26738016609e-05	5.9020752327e-05	3.65488956113e-06	
123.284673944	5.46530482147e-05	5.15146952699e-05	3.13961442356e-06	
138.488637139	4.78894129774e-05	4.51698060905e-05	2.7204773524e-06	
155.567614393	4.21143894916e-05	3.97427297901e-05	2.37226333199e-06	
174.752840001	3.71369816459e-05	3.50590054917e-05	2.07839632733e-06	
196.304065004	3.28162348565e-05	3.09890936697e-05	1.82743451048e-06	
220.51307399	2.90448429318e-05	2.74338894308e-05	1.61115873301e-06	
247.707635599	2.57389304042e-05	2.4315610481e-05	1.42346377195e-06	
278.255940221	2.28314478452e-05	2.15718657254e-05	1.25968308341e-06	
312.571584969	2.02677666882e-05	1.91516767271e-05	1.11616090142e-06	
351.119173422	1.80026586371e-05	1.70127366136e-05	9.89971910829e-07	
394.420605944	1.59981720019e-05	1.51194748338e-05	8.7873227382e-07	
443.062145758	1.42221037384e-05	1.34416594741e-05	7.80468981323e-07	
497.702356433	1.26468759977e-05	1.19533659733e-05	6.93527434264e-07	
559.081018251	1.12486929405e-05	1.06322005466e-05	6.16504660793e-07	
628.029144183	1.00068954032e-05	9.45870397315e-06	5.48200075546e-07	
705.480231072	8.90345774927e-06	8.4158853785e-06	4.8757846521e-07	
792.482898354	7.92258868377e-06	7.48885133736e-06	4.33741643247e-07	
890.215085445	7.05040938986e-06	6.664506066e-06	3.85906353705e-07	
1000.0	6.27469014982e-06	5.93130553351e-06	3.43386752974e-07	
