z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67526857513e-05	1.05562115772e-07	
0.0112332403298	1.88192334006e-05	1.88193599235e-05	1.05562273639e-07	
0.0126185688307	2.11411503601e-05	2.11412234631e-05	1.05562472846e-07	
0.0141747416293	2.37498553496e-05	2.37498760242e-05	1.05562724214e-07	
0.0159228279334	2.6680900003e-05	2.66808685317e-05	1.05563041406e-07	
0.0178864952906	2.99742971611e-05	2.99742131217e-05	1.05563441654e-07	
0.0200923300257	3.36751032132e-05	3.36749654733e-05	1.05563946711e-07	
0.0225701971963	3.78340857546e-05	3.78338924571e-05	1.05564584017e-07	
0.0253536449397	4.25084927758e-05	4.25082413148e-05	1.05565388203e-07	
0.0284803586844	4.77629440151e-05	4.77626310017e-05	1.05566402966e-07	
0.031992671378	5.36704711234e-05	5.36700923422e-05	1.05567683443e-07	
0.035938136638	6.03137415496e-05	6.03132919039e-05	1.05569299208e-07	
0.040370172586	6.77865125343e-05	6.77859859814e-05	1.05571338053e-07	
0.0453487850813	7.61953776917e-05	7.61947671666e-05	1.05573910749e-07	
0.0509413801482	8.5661891442e-05	8.56611887697e-05	1.0557715707e-07	
0.0572236765935	9.6325189122e-05	9.63243849181e-05	1.05581253379e-07	
0.0642807311728	0.000108345267625	0.000108344351185	1.05586422202e-07	
0.0722080901839	0.000121907160072	0.000121906119249	1.05592944302e-07	
0.081113083079	0.000137226339455	0.000137225160529	1.0560117392e-07	
0.0911162756115	0.000154555838161	0.000154554505701	1.05611557981e-07	
0.10235310219	0.000174195801579	0.000174194298303	1.05624660319e-07	
0.11497569954	0.000196506552358	0.000196504858994	1.05641192226e-07	
0.129154966501	0.000221926808964	0.000221924904141	1.05662050949e-07	
0.14508287785	0.000250999621298	0.000250997481461	1.05688368208e-07	
0.162975083462	0.000284410117456	0.000284407716865	1.05721571311e-07	
0.18307382803	0.000323041789454	0.000323039100298	1.05763460108e-07	
0.205651230835	0.000368062743215	0.000368059735948	1.05816303835e-07	
0.231012970008	0.000421062075241	0.000421058719276	1.05882962901e-07	
0.25950242114	0.000484273598422	0.000484269863446	1.05967041902e-07	
0.291505306283	0.000560959403877	0.00056095526227	1.0607308168e-07	
0.327454916288	0.000656103756623	0.00065609918789	1.06206800029e-07	
0.367837977183	0.000777755217546	0.000777750216659	1.06375392889e-07	
0.413201240012	0.000939853738247	0.000939848332203	1.06587910405e-07	
0.464158883361	0.00116889573053	0.00116889001416	1.06855725268e-07	
0.5214008288	0.00152230610874	0.00152230033316	1.07193114162e-07	
0.585702081806	0.00215248945388	0.00215248429766	1.07617978086e-07	
0.657933224658	0.00364305480855	0.00364305260526	1.08152720447e-07	
0.739072203353	0.0122240735773	0.0122240942598	1.0882534099e-07	
0.830217568132	0.00819927934499	0.0081993171419	1.0967075811e-07	
0.932603346883	0.00288779612328	0.00288782088984	1.10732363284e-07	
1.04761575279	0.00162714751839	0.00162717013037	1.12063999322e-07	
1.17681195243	0.00101931817716	0.00101934008672	1.13732194979e-07	
1.32194114847	0.0006109995365	0.000611020196605	1.15819036367e-07	
1.48496826225	0.000238635629785	0.000238649438909	1.18423986916e-07	
1.6681005372	0.000290833091345	0.000290805356504	1.21670934715e-07	
1.87381742286	0.00220641956343	0.00220642369361	1.2570712833e-07	
2.10490414451	0.00348587879469	0.0034859152086	1.30703362173e-07	
2.36448941265	0.00138830436779	0.00138838392161	1.3680701592e-07	
2.65608778295	0.000902368234843	0.000902513732278	1.45975496036e-07	
2.98364724028	0.000657753786032	0.000657871402251	1.54932472879e-07	
3.35160265094	0.00047495897771	0.00047506450219	1.67080753305e-07	
3.76493580679	0.000103091381075	0.000103044122495	1.82590714181e-07	
4.22924287439	0.00058332782487	0.000583493339297	2.02736815925e-07	
4.7508101621	0.000396500662216	0.000396653200089	2.29815112023e-07	
5.33669923121	0.000271842907424	0.000271926254018	2.68973400283e-07	
5.99484250319	0.000304006389345	0.000303993354689	3.30193007974e-07	
6.73415065775	0.000243168179717	0.000243549820851	4.60610825007e-07	
7.56463327555	0.0001674030884	0.000167742389324	9.87507237324e-07	
8.49753435909	0.000128278973343	0.000127022693116	1.41531175088e-06	
9.54548456662	0.000330039416402	0.000331690230282	4.61486058732e-06	
10.7226722201	0.000118592538289	0.000118412084166	2.33360649342e-07	
12.0450354026	0.000143060381998	0.000143304160313	2.96879630453e-07	
13.5304777458	0.000105960453456	0.000106132148684	1.76327996628e-07	
15.1991108295	7.55711782491e-05	7.59999260597e-05	4.29417611822e-07	
17.0735264747	3.55397775989e-05	3.59425282241e-05	5.93000636248e-07	
19.1791026167	2.89770718609e-05	2.98699878956e-05	9.09792451794e-07	
21.5443469003	2.46869772893e-06	2.90598064936e-06	1.18926240763e-06	
24.2012826479	4.14301342941e-05	4.07750252478e-05	6.62902204224e-07	
27.1858824273	9.01020810654e-05	9.54814697317e-05	7.78101649518e-06	
30.5385550883	0.000197878050904	0.00019781974286	2.38170257393e-07	
34.3046928631	0.000588633584367	0.000588480531451	5.4963764356e-07	
38.5352859371	0.00355403481898	0.0035553766809	1.84885766815e-06	
43.2876128108	0.000446235111031	0.000447645702721	1.71023568284e-06	
48.6260158007	0.000339303386832	0.000342510779329	3.20874461318e-06	
54.6227721768	0.000185591347913	0.000192906395519	7.62699372087e-06	
61.3590727341	0.000149917345016	0.000146818464369	3.17452209675e-06	
68.9261210435	0.000119913969201	0.000118397046075	1.52272302848e-06	
77.4263682681	9.95061654731e-05	9.84824533472e-05	1.02679992463e-06	
86.9749002618	8.42829784933e-05	8.35099000185e-05	7.74898955096e-07	
97.7009957299	7.23462473776e-05	7.17291562635e-05	6.18221759556e-07	
109.749876549	6.26738016609e-05	6.21649694291e-05	5.09558192321e-07	
123.284673944	5.46530482147e-05	5.4224626206e-05	4.28899025749e-07	
138.488637139	4.78894129774e-05	4.75235161179e-05	3.66215587927e-07	
155.567614393	4.21143894916e-05	4.17987161909e-05	3.1588892687e-07	
174.752840001	3.71369816459e-05	3.68626218275e-05	2.74507067545e-07	
196.304065004	3.28162348565e-05	3.2576469532e-05	2.39866602104e-07	
220.51307399	2.90448429318e-05	2.88344402138e-05	2.10472761632e-07	
247.707635599	2.57389304042e-05	2.55537097268e-05	1.85269326973e-07	
278.255940221	2.28314478452e-05	2.26679980361e-05	1.63483711904e-07	
312.571584969	2.02677666882e-05	2.01232566679e-05	1.44533708058e-07	
351.119173422	1.80026586371e-05	1.7874706155e-05	1.27969066398e-07	
394.420605944	1.59981720019e-05	1.58847499786e-05	1.13433652979e-07	
443.062145758	1.42221037384e-05	1.41214716894e-05	1.00640214598e-07	
497.702356433	1.26468759977e-05	1.2557528618e-05	8.93531187527e-08	
559.081018251	1.12486929405e-05	1.11693207041e-05	7.93762731239e-08	
628.029144183	1.00068954032e-05	9.93635375608e-06	7.05444882589e-08	
705.480231072	8.90345774927e-06	8.84074257335e-06	6.27171765472e-08	
792.482898354	7.92258868377e-06	7.86681642706e-06	5.57736660354e-08	
890.215085445	7.05040938986e-06	7.00080073324e-06	4.96096497082e-08	
1000.0	6.27469014982e-06	6.23055640349e-06	4.41344462964e-08	
