z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.6790535675e-05	1.24569601607e-06	
0.0112332403298	1.88192334006e-05	1.88511793727e-05	1.24570620306e-06	
0.0126185688307	2.11411503601e-05	2.11674383361e-05	1.24571905754e-06	
0.0141747416293	2.37498553496e-05	2.37708377853e-05	1.24573527795e-06	
0.0159228279334	2.6680900003e-05	2.6696858548e-05	1.24575574565e-06	
0.0178864952906	2.99742971611e-05	2.99854461755e-05	1.24578157272e-06	
0.0200923300257	3.36751032132e-05	3.36815924612e-05	1.24581416243e-06	
0.0225701971963	3.78340857546e-05	3.78360022877e-05	1.24585528541e-06	
0.0253536449397	4.25084927758e-05	4.25058620123e-05	1.24590717579e-06	
0.0284803586844	4.77629440151e-05	4.77557300197e-05	1.24597265256e-06	
0.031992671378	5.36704711234e-05	5.36585760816e-05	1.24605527254e-06	
0.035938136638	6.03137415496e-05	6.02970044263e-05	1.24615952342e-06	
0.040370172586	6.77865125343e-05	6.77647068953e-05	1.24629106719e-06	
0.0453487850813	7.61953776917e-05	7.61682086601e-05	1.24645704719e-06	
0.0509413801482	8.5661891442e-05	8.562899175e-05	1.24666647522e-06	
0.0572236765935	9.6325189122e-05	9.62861142113e-05	1.24693071959e-06	
0.0642807311728	0.000108345267625	0.00010829948974	1.24726412026e-06	
0.0722080901839	0.000121907160072	0.000121854061278	1.2476847639e-06	
0.081113083079	0.000137226339455	0.000137165203511	1.24821546014e-06	
0.0911162756115	0.000154555838161	0.000154485841177	1.24888497054e-06	
0.10235310219	0.000174195801579	0.00017411600137	1.24972955496e-06	
0.11497569954	0.000196506552358	0.000196415876434	1.25079491568e-06	
0.129154966501	0.000221926808964	0.000221824041122	1.25213863954e-06	
0.14508287785	0.000250999621298	0.000250883386801	1.25383326212e-06	
0.162975083462	0.000284410117456	0.000284278866911	1.25597010714e-06	
0.18307382803	0.000323041789454	0.000322893781653	1.25866408933e-06	
0.205651230835	0.000368062743215	0.000367896027512	1.26205971046e-06	
0.231012970008	0.000421062075241	0.00042087447466	1.26633852773e-06	
0.25950242114	0.000484273598422	0.000484062695808	1.27172843165e-06	
0.291505306283	0.000560959403877	0.000560722535777	1.27851513912e-06	
0.327454916288	0.000656103756623	0.000655838024502	1.28705639189e-06	
0.367837977183	0.000777755217546	0.00077745753737	1.29779946104e-06	
0.413201240012	0.000939853738247	0.000939520978044	1.311302724e-06	
0.464158883361	0.00116889573053	0.00116852506693	1.32826237685e-06	
0.5214008288	0.00152230610874	0.00152189600831	1.349546001e-06	
0.585702081806	0.00215248945388	0.0021520428847	1.37623666862e-06	
0.657933224658	0.00364305480855	0.00364259441961	1.4097012548e-06	
0.739072203353	0.0122240735773	0.0122238520286	1.45186071961e-06	
0.830217568132	0.00819927934499	0.00820028030579	1.50318046722e-06	
0.932603346883	0.00288779612328	0.0028887301889	1.56904926324e-06	
1.04761575279	0.00162714751839	0.00162814927074	1.65149043751e-06	
1.17681195243	0.00101931817716	0.00102042262008	1.7556519271e-06	
1.32194114847	0.0006109995365	0.000612224798049	1.88886598769e-06	
1.48496826225	0.000238635629785	0.000239945954394	2.06305231937e-06	
1.6681005372	0.000290833091345	0.000289111481312	2.30041988896e-06	
1.87381742286	0.00220641956343	0.00220481167078	2.64643584008e-06	
2.10490414451	0.00348587879469	0.00348883223702	3.35970650498e-06	
2.36448941265	0.00138830436779	0.00139423837437	6.20628687873e-06	
2.65608778295	0.000902368234843	0.000900018674393	2.57793635597e-06	
2.98364724028	0.000657753786032	0.000659091661752	1.68015638364e-06	
3.35160265094	0.00047495897771	0.000477156555866	2.60043279365e-06	
3.76493580679	0.000103091381075	0.000103668640657	3.37684355217e-06	
4.22924287439	0.00058332782487	0.000587573059489	4.28186141229e-06	
4.7508101621	0.000396500662216	0.000401826637423	5.56273525967e-06	
5.33669923121	0.000271842907424	0.000278440435752	7.9772356443e-06	
5.99484250319	0.000304006389345	0.000331865348871	2.81511538234e-05	
6.73415065775	0.000243168179717	0.000249677399103	6.51047117438e-06	
7.56463327555	0.0001674030884	0.000193990942117	2.67483591418e-05	
8.49753435909	0.000128278973343	0.000115310796711	1.30199922087e-05	
9.54548456662	0.000330039416402	0.000338493307256	9.64864595459e-06	
10.7226722201	0.000118592538289	0.000173407766449	0.000136586328223	
12.0450354026	0.000143060381998	0.000130823385735	1.22478973255e-05	
13.5304777458	0.000105960453456	0.000100552465088	5.42051908277e-06	
15.1991108295	7.55711782491e-05	7.42083037981e-05	1.42043850982e-06	
17.0735264747	3.55397775989e-05	4.90097899026e-05	1.41771270311e-05	
19.1791026167	2.89770718609e-05	2.30008214455e-05	5.99759256302e-06	
21.5443469003	2.46869772893e-06	6.23894449201e-06	4.69434673979e-06	
24.2012826479	4.14301342941e-05	4.28533488952e-05	1.54658199326e-06	
27.1858824273	9.01020810654e-05	9.65113800224e-05	9.057155732e-06	
30.5385550883	0.000197878050904	0.000197889091947	1.22719559574e-06	
34.3046928631	0.000588633584367	0.000589078002755	2.39140057583e-06	
38.5352859371	0.00355403481898	0.00355825657046	5.95196806304e-06	
43.2876128108	0.000446235111031	0.000458557528532	1.23289241688e-05	
48.6260158007	0.000339303386832	0.000257784122757	8.46216374781e-05	
54.6227721768	0.000185591347913	0.000181886690707	4.06018198144e-06	
61.3590727341	0.000149917345016	0.000140619672541	9.30430051381e-06	
68.9261210435	0.000119913969201	0.000114012094797	5.90256970786e-06	
77.4263682681	9.95061654731e-05	9.50845846433e-05	4.42228222392e-06	
86.9749002618	8.42829784933e-05	8.07500405208e-05	3.53349242134e-06	
97.7009957299	7.23462473776e-05	6.94243732283e-05	2.92228390749e-06	
109.749876549	6.26738016609e-05	6.02056745721e-05	2.46842221222e-06	
123.284673944	5.46530482147e-05	5.25388600407e-05	2.11439833345e-06	
138.488637139	4.78894129774e-05	4.60607633234e-05	1.82879851047e-06	
155.567614393	4.21143894916e-05	4.05216805933e-05	1.59281406014e-06	
174.752840001	3.71369816459e-05	3.57426730494e-05	1.39438279688e-06	
196.304065004	3.28162348565e-05	3.1590948351e-05	1.22533883026e-06	
220.51307399	2.90448429318e-05	2.79649756411e-05	1.07990418108e-06	
247.707635599	2.57389304042e-05	2.47851197893e-05	9.53836622244e-07	
278.255940221	2.28314478452e-05	2.19875438161e-05	8.43922364713e-07	
312.571584969	2.02677666882e-05	1.95201188736e-05	7.47660742465e-07	
351.119173422	1.80026586371e-05	1.73396067597e-05	6.63060993123e-07	
394.420605944	1.59981720019e-05	1.54096713024e-05	5.88507127726e-07	
443.062145758	1.42221037384e-05	1.36994427049e-05	5.22665566901e-07	
497.702356433	1.26468759977e-05	1.21824587754e-05	4.64420419628e-07	
559.081018251	1.12486929405e-05	1.08358681154e-05	4.12827080181e-07	
628.029144183	1.00068954032e-05	9.63981875865e-06	3.67078235191e-07	
705.480231072	8.90345774927e-06	8.57698042324e-06	3.26478448023e-07	
792.482898354	7.92258868377e-06	7.6321646929e-06	2.90424782311e-07	
890.215085445	7.05040938986e-06	6.79201819505e-06	2.58391753102e-07	
1000.0	6.27469014982e-06	6.04477111118e-06	2.29919432485e-07	
