z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67531227425e-05	3.16505392361e-07	
0.0112332403298	1.88192334006e-05	1.88192313536e-05	3.16509119883e-07	
0.0126185688307	2.11411503601e-05	2.11405275729e-05	3.16513823441e-07	
0.0141747416293	2.37498553496e-05	2.37486033802e-05	3.16519758592e-07	
0.0159228279334	2.6680900003e-05	2.66790018969e-05	3.16527247801e-07	
0.0178864952906	2.99742971611e-05	2.99717272214e-05	3.16536697944e-07	
0.0200923300257	3.36751032132e-05	3.36718266529e-05	3.16548622409e-07	
0.0225701971963	3.78340857546e-05	3.78300582266e-05	3.16563668958e-07	
0.0253536449397	4.25084927758e-05	4.25036597741e-05	3.16582654882e-07	
0.0284803586844	4.77629440151e-05	4.775724014e-05	3.16606611337e-07	
0.031992671378	5.36704711234e-05	5.36638192001e-05	3.16636839264e-07	
0.035938136638	6.03137415496e-05	6.03060515898e-05	3.16674979889e-07	
0.040370172586	6.77865125343e-05	6.77776805266e-05	3.16723103614e-07	
0.0453487850813	7.61953776917e-05	7.61852842066e-05	3.16783822045e-07	
0.0509413801482	8.5661891442e-05	8.56504000336e-05	3.16860429164e-07	
0.0572236765935	9.6325189122e-05	9.63121445067e-05	3.16957079117e-07	
0.0642807311728	0.000108345267625	0.000108330493617	3.17079010063e-07	
0.0722080901839	0.000121907160072	0.000121890457254	3.17232825798e-07	
0.081113083079	0.000137226339455	0.000137207482551	3.17426849828e-07	
0.0911162756115	0.000154555838161	0.000154534573107	3.17671570101e-07	
0.10235310219	0.000174195801579	0.000174171842241	3.17980196938e-07	
0.11497569954	0.000196506552358	0.000196479576896	3.18369361955e-07	
0.129154966501	0.000221926808964	0.000221896455825	3.1885999197e-07	
0.14508287785	0.000250999621298	0.000250965484839	3.1947839922e-07	
0.162975083462	0.000284410117456	0.000284371743222	3.20257637551e-07	
0.18307382803	0.000323041789454	0.000322998669202	3.21239183626e-07	
0.205651230835	0.000368062743215	0.000368014309845	3.22475012229e-07	
0.231012970008	0.000421062075241	0.000421007697977	3.24030145092e-07	
