z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67487113488e-05	3.49829068449e-07	
0.0112332403298	1.88192334006e-05	1.88141214528e-05	3.49847186489e-07	
0.0126185688307	2.11411503601e-05	2.11346499635e-05	3.49870047554e-07	
0.0141747416293	2.37498553496e-05	2.37418784666e-05	3.49898892862e-07	
0.0159228279334	2.6680900003e-05	2.66713386095e-05	3.49935288194e-07	
0.0178864952906	2.99742971611e-05	2.99630217807e-05	3.49981208613e-07	
0.0200923300257	3.36751032132e-05	3.36619611616e-05	3.50039145203e-07	
0.0225701971963	3.78340857546e-05	3.78188990693e-05	3.50112239509e-07	
0.0253536449397	4.25084927758e-05	4.24910558024e-05	3.50204452774e-07	
0.0284803586844	4.77629440151e-05	4.77430206187e-05	3.50320778846e-07	
0.031992671378	5.36704711234e-05	5.36477914843e-05	3.50467511823e-07	
0.035938136638	6.03137415496e-05	6.02879985012e-05	3.50652582164e-07	
0.040370172586	6.77865125343e-05	6.77573573913e-05	3.50885978243e-07	
0.0453487850813	7.61953776917e-05	7.61624155115e-05	3.51180274258e-07	
0.0509413801482	8.5661891442e-05	8.56246756511e-05	3.51551289967e-07	
0.0572236765935	9.6325189122e-05	9.62832154334e-05	3.52018913118e-07	
0.0642807311728	0.000108345267625	0.000108297967159	3.5260812142e-07	
0.0722080901839	0.000121907160072	0.000121853891578	3.53350247359e-07	
0.081113083079	0.000137226339455	0.000137166380523	3.54284535643e-07	
0.0911162756115	0.000154555838161	0.000154488375293	3.55460048687e-07	
0.10235310219	0.000174195801579	0.000174119918952	3.56937979092e-07	
0.11497569954	0.000196506552358	0.000196421219108	3.58794427414e-07	
0.129154966501	0.000221926808964	0.000221830864779	3.61123695792e-07	
0.14508287785	0.000250999621298	0.00025089176004	3.64042129562e-07	
0.162975083462	0.000284410117456	0.000284288868506	3.67692505346e-07	
0.18307382803	0.000323041789454	0.00032290549636	3.72248911644e-07	
0.205651230835	0.000368062743215	0.000367909539106	3.77921994971e-07	
0.231012970008	0.000421062075241	0.000420889854266	3.84964355352e-07	
0.25950242114	0.000484273598422	0.000484079982118	3.93675783178e-07	
0.291505306283	0.000560959403877	0.000560741700788	4.04407962387e-07	
0.327454916288	0.000656103756623	0.000655858912257	4.17568263239e-07	
0.367837977183	0.000777755217546	0.000777479749244	4.33622357866e-07	
0.413201240012	0.000939853738247	0.000939543643467	4.5309564659e-07	
0.464158883361	0.00116889573053	0.00116854634065	4.76573877524e-07	
0.5214008288	0.00152230610874	0.00152191180771	5.04703813018e-07	
0.585702081806	0.00215248945388	0.00215204296486	5.38195233019e-07	
0.657933224658	0.00364305480855	0.00364254444968	5.77825718647e-07	
0.739072203353	0.0122240735773	0.0122234614777	6.24449702372e-07	
0.830217568132	0.00819927934499	0.00819981369858	6.79019013368e-07	
0.932603346883	0.00288779612328	0.00288846100011	7.42590568199e-07	
1.04761575279	0.00162714751839	0.00162791081946	8.16376343961e-07	
1.17681195243	0.00101931817716	0.00102018551222	9.01768680975e-07	
1.32194114847	0.0006109995365	0.000611982413282	1.00038721629e-06	
1.48496826225	0.000238635629785	0.000239748322883	1.11410444559e-06	
1.6681005372	0.000290833091345	0.000289593196109	1.24501365741e-06	
1.87381742286	0.00220641956343	0.00220506617738	1.39494170594e-06	
2.10490414451	0.00348587879469	0.00348744109343	1.56229875032e-06	
2.36448941265	0.00138830436779	0.00138997312818	1.7287610139e-06	
2.65608778295	0.000902368234843	0.000903381366262	2.26469825788e-06	
2.98364724028	0.000657753786032	0.00066004658862	2.44234488326e-06	
3.35160265094	0.00047495897771	0.000477753947754	2.81603263216e-06	
3.76493580679	0.000103091381075	0.000105251999994	3.31709081218e-06	
4.22924287439	0.00058332782487	0.000587168440341	4.02055710292e-06	
4.7508101621	0.000396500662216	0.000401600434112	5.10452999248e-06	
5.33669923121	0.000271842907424	0.000278644689342	7.26881817773e-06	
5.99484250319	0.000304006389345	0.000330564233518	2.66742060913e-05	
6.73415065775	0.000243168179717	0.000248373051129	5.60330838434e-06	
