z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.75692942554e-05	9.30484567394e-07	
0.0112332403298	1.88192334006e-05	1.96353377018e-05	9.30356117742e-07	
0.0126185688307	2.11411503601e-05	2.19566250273e-05	9.30211831242e-07	
0.0141747416293	2.37498553496e-05	2.45647498219e-05	9.30049755901e-07	
0.0159228279334	2.6680900003e-05	2.7495257258e-05	9.29867699274e-07	
0.0178864952906	2.99742971611e-05	3.07881540172e-05	9.2966319889e-07	
0.0200923300257	3.36751032132e-05	3.44884906002e-05	9.29433489042e-07	
0.0225701971963	3.78340857546e-05	3.86470289468e-05	9.29175463504e-07	
0.0253536449397	4.25084927758e-05	4.33210115823e-05	9.28885633689e-07	
0.0284803586844	4.77629440151e-05	4.85750529243e-05	9.28560081676e-07	
0.031992671378	5.36704711234e-05	5.44821793969e-05	9.281944075e-07	
0.035938136638	6.03137415496e-05	6.11250532637e-05	9.27783669996e-07	
0.040370172586	6.77865125343e-05	6.85974265649e-05	9.2732232043e-07	
0.0453487850813	7.61953776917e-05	7.70058876419e-05	9.26804128041e-07	
0.0509413801482	8.5661891442e-05	8.64719855085e-05	9.26222096522e-07	
0.0572236765935	9.6325189122e-05	9.71348498989e-05	9.25568370354e-07	
0.0642807311728	0.000108345267625	0.000109154471845	9.24834129791e-07	
0.0722080901839	0.000121907160072	0.000122715878281	9.24009473127e-07	
0.081113083079	0.000137226339455	0.000138034535628	9.23083284773e-07	
0.0911162756115	0.000154555838161	0.000155363469262	9.22043087429e-07	
0.10235310219	0.000174195801579	0.000175002817071	9.20874876542e-07	
0.11497569954	0.000196506552358	0.000197312893692	9.19562934958e-07	
0.129154966501	0.000221926808964	0.000222732409075	9.180896255e-07	
0.14508287785	0.000250999621298	0.00025180440417	9.1643515896e-07	
0.162975083462	0.000284410117456	0.000285213997851	9.1457733472e-07	
0.18307382803	0.000323041789454	0.000323844672967	9.12491250988e-07	
0.205651230835	0.000368062743215	0.000368864526926	9.10148981286e-07	
0.231012970008	0.000421062075241	0.000421862649431	9.07519213614e-07	
0.25950242114	0.000484273598422	0.000485072850159	9.04566848395e-07	
0.291505306283	0.000560959403877	0.00056175722398	9.01252551051e-07	
0.327454916288	0.000656103756623	0.000656900052865	8.97532254932e-07	
0.367837977183	0.000777755217546	0.000778549940021	8.93356610233e-07	
0.413201240012	0.000939853738247	0.000940646930168	8.88670374851e-07	
0.464158883361	0.00116889573053	0.00116968763791	8.83411743944e-07	
0.5214008288	0.00152230610874	0.00152309744736	8.7751161721e-07	
0.585702081806	0.00215248945388	0.00215328219778	8.70892805336e-07	
0.657933224658	0.00364305480855	0.00364385545207	8.63469329727e-07	
0.739072203353	0.0122240735773	0.0122249184447	8.55146340581e-07	
0.830217568132	0.00819927934499	0.00819862148848	8.45809902731e-07	
0.932603346883	0.00288779612328	0.0028870767149	8.35352416549e-07	
1.04761575279	0.00162714751839	0.00162642040682	8.23637674327e-07	
1.17681195243	0.00101931817716	0.00101859064282	8.10523695248e-07	
1.32194114847	0.0006109995365	0.000610272064923	7.95857086729e-07	
1.48496826225	0.000238635629785	0.000237898197683	7.79483887206e-07	
1.6681005372	0.000290833091345	0.000291529170968	7.61251829823e-07	
1.87381742286	0.00220641956343	0.00220715453297	7.41097507381e-07	
2.10490414451	0.00348587879469	0.00348522125567	7.19381568049e-07	
2.36448941265	0.00138830436779	0.00138778047941	6.97236798919e-07	
2.65608778295	0.000902368234843	0.000902581870229	6.59656054371e-07	
2.98364724028	0.000657753786032	0.000657426423782	6.29397559464e-07	
3.35160265094	0.00047495897771	0.00047456841846	5.96998459533e-07	
3.76493580679	0.000103091381075	0.000102528927808	5.62984036748e-07	
4.22924287439	0.00058332782487	0.000583166778664	5.302995366e-07	
4.7508101621	0.000396500662216	0.000396307046952	5.05659613993e-07	
5.33669923121	0.000271842907424	0.000271565148501	5.0379163719e-07	
5.99484250319	0.000304006389345	0.000303668914353	5.56020924056e-07	
6.73415065775	0.000243168179717	0.000243647546837	7.38111346884e-07	
7.56463327555	0.0001674030884	0.000167898688761	1.41654079594e-06	
8.49753435909	0.000128278973343	0.000127840481108	5.89904383772e-07	
9.54548456662	0.000330039416402	0.000334075830302	5.16754115162e-06	
10.7226722201	0.000118592538289	0.00012302414039	4.43708927137e-06	
12.0450354026	0.000143060381998	0.000142663781791	6.87717237068e-07	
13.5304777458	0.000105960453456	0.000106399127781	5.66466049325e-07	
15.1991108295	7.55711782491e-05	7.7804442919e-05	2.25326568158e-06	
17.0735264747	3.55397775989e-05	5.13089570587e-05	1.63620842475e-05	
19.1791026167	2.89770718609e-05	2.43899796581e-05	4.59289962064e-06	
21.5443469003	2.46869772893e-06	5.63774985353e-06	3.97040652878e-06	
24.2012826479	4.14301342941e-05	4.28794981127e-05	1.45348426943e-06	
27.1858824273	9.01020810654e-05	9.71998575007e-05	9.13966325315e-06	
30.5385550883	0.000197878050904	0.000199289681744	1.42032792768e-06	
34.3046928631	0.000588633584367	0.000589130746513	7.71930695084e-07	
38.5352859371	0.00355403481898	0.00355509332943	1.06908198624e-06	
43.2876128108	0.000446235111031	0.000446620051149	8.47219045752e-07	
48.6260158007	0.000339303386832	0.000342744867157	3.57158811073e-06	
54.6227721768	0.000185591347913	0.000192145774774	7.03031598297e-06	
61.3590727341	0.000149917345016	0.000146089268337	3.95158438338e-06	
68.9261210435	0.000119913969201	0.0001177193992	2.22573633153e-06	
77.4263682681	9.95061654731e-05	9.78576074845e-05	1.67259588293e-06	
86.9749002618	8.42829784933e-05	8.29358228735e-05	1.36657237876e-06	
97.7009957299	7.23462473776e-05	7.12030007575e-05	1.1593540915e-06	
109.749876549	6.26738016609e-05	6.16837042331e-05	1.00369896796e-06	
123.284673944	5.46530482147e-05	5.37852331399e-05	8.79444118092e-07	
138.488637139	4.78894129774e-05	4.71230587835e-05	7.76386262825e-07	
155.567614393	4.21143894916e-05	4.14343658531e-05	6.88735436485e-07	
174.752840001	3.71369816459e-05	3.65316685026e-05	6.12916120535e-07	
196.304065004	3.28162348565e-05	3.22763278931e-05	5.4656749599e-07	
220.51307399	2.90448429318e-05	2.85626535277e-05	4.88041510899e-07	
247.707635599	2.57389304042e-05	2.53079527208e-05	4.36131371265e-07	
278.255940221	2.28314478452e-05	2.24460788019e-05	3.89915984297e-07	
312.571584969	2.02677666882e-05	1.99231174934e-05	3.48666712887e-07	
351.119173422	1.80026586371e-05	1.769442318e-05	3.11789410903e-07	
394.420605944	1.59981720019e-05	1.57225316406e-05	2.78787284165e-07	
443.062145758	1.42221037384e-05	1.39756560065e-05	2.49236458896e-07	
497.702356433	1.26468759977e-05	1.24265794179e-05	2.22769511095e-07	
559.081018251	1.12486929405e-05	1.10518229522e-05	1.99064089225e-07	
628.029144183	1.00068954032e-05	9.83100815783e-06	1.77834851883e-07	
705.480231072	8.90345774927e-06	8.74635963061e-06	1.58827594734e-07	
792.482898354	7.92258868377e-06	7.78231012283e-06	1.4181484304e-07	
890.215085445	7.05040938986e-06	6.92518200302e-06	1.26592439057e-07	
1000.0	6.27469014982e-06	6.16292653261e-06	1.12976815687e-07	
