z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67730581906e-05	9.28128948859e-07	
0.0112332403298	1.88192334006e-05	1.88363348145e-05	9.28134996135e-07	
0.0126185688307	2.11411503601e-05	2.11550291171e-05	9.28142626925e-07	
0.0141747416293	2.37498553496e-05	2.37606982928e-05	9.28152255878e-07	
0.0159228279334	2.6680900003e-05	2.66888531923e-05	9.28164406222e-07	
0.0178864952906	2.99742971611e-05	2.99794677603e-05	9.28179738189e-07	
0.0200923300257	3.36751032132e-05	3.36775608772e-05	9.28199084893e-07	
0.0225701971963	3.78340857546e-05	3.783386353e-05	9.28223497593e-07	
0.0253536449397	4.25084927758e-05	4.25055875198e-05	9.28254302815e-07	
0.0284803586844	4.77629440151e-05	4.77573163372e-05	9.28293174417e-07	
0.031992671378	5.36704711234e-05	5.36620448449e-05	9.28342224531e-07	
0.035938136638	6.03137415496e-05	6.03024026743e-05	9.28404118301e-07	
0.040370172586	6.77865125343e-05	6.77721077163e-05	9.28482218661e-07	
0.0453487850813	7.61953776917e-05	7.61777121808e-05	9.28580768991e-07	
0.0509413801482	8.5661891442e-05	8.56407264822e-05	9.28705123583e-07	
0.0572236765935	9.6325189122e-05	9.63002387718e-05	9.28862038386e-07	
0.0642807311728	0.000108345267625	0.000108316194965	9.29060037817e-07	
0.0722080901839	0.000121907160072	0.000121873572755	9.29309877471e-07	
0.081113083079	0.000137226339455	0.000137187784562	9.29625127803e-07	
0.0911162756115	0.000154555838161	0.000154511796308	9.3002291031e-07	
0.10235310219	0.000174195801579	0.000174145680238	9.30524825986e-07	
0.11497569954	0.000196506552358	0.000196449678344	9.31158126115e-07	
0.129154966501	0.000221926808964	0.000221862420092	9.31957188445e-07	
0.14508287785	0.000250999621298	0.0002509268572	9.32965378131e-07	
0.162975083462	0.000284410117456	0.000284328009664	9.3423739332e-07	
0.18307382803	0.000323041789454	0.000322949250954	9.35842221177e-07	
0.205651230835	0.000368062743215	0.000367958557913	9.37866862795e-07	
0.231012970008	0.000421062075241	0.00042094488823	9.40421026949e-07	
0.25950242114	0.000484273598422	0.000484141908767	9.43643045819e-07	
0.291505306283	0.000560959403877	0.000560811563388	9.47707334943e-07	
0.327454916288	0.000656103756623	0.000655937981725	9.52833811452e-07	
0.367837977183	0.000777755217546	0.000777569629846	9.59299810062e-07	
0.413201240012	0.000939853738247	0.000939646470638	9.67455212754e-07	
0.464158883361	0.00116889573053	0.0011686651963	9.77741758547e-07	
0.5214008288	0.00152230610874	0.00152205173587	9.90717819516e-07	
0.585702081806	0.00215248945388	0.00215221407963	1.00708998832e-06	
0.657933224658	0.00364305480855	0.00364277596747	1.02774857346e-06	
0.739072203353	0.0122240735773	0.012223978357	1.0536857674e-06	
0.830217568132	0.00819927934499	0.00819994924637	1.08752363723e-06	
0.932603346883	0.00288779612328	0.0028884048843	1.12959580661e-06	
1.04761575279	0.00162714751839	0.00162779712134	1.18367761011e-06	
