z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67524892407e-05	4.81489766192e-09	
0.0112332403298	1.88192334006e-05	1.8819216554e-05	4.81491375163e-09	
0.0126185688307	2.11411503601e-05	2.11411312924e-05	4.8149340547e-09	
0.0141747416293	2.37498553496e-05	2.37498338029e-05	4.81495967281e-09	
0.0159228279334	2.6680900003e-05	2.66808756856e-05	4.81499200125e-09	
0.0178864952906	2.99742971611e-05	2.9974269744e-05	4.8150327934e-09	
0.0200923300257	3.36751032132e-05	3.36750723254e-05	4.81508426701e-09	
0.0225701971963	3.78340857546e-05	3.78340509783e-05	4.81514921908e-09	
0.0253536449397	4.25084927758e-05	4.25084536407e-05	4.81523117684e-09	
0.0284803586844	4.77629440151e-05	4.7762899992e-05	4.81533459568e-09	
0.031992671378	5.36704711234e-05	5.36704216175e-05	4.81546509129e-09	
0.035938136638	6.03137415496e-05	6.0313685892e-05	4.81562975311e-09	
0.040370172586	6.77865125343e-05	6.77864499735e-05	4.81583752604e-09	
0.0453487850813	7.61953776917e-05	7.61953073838e-05	4.81609969318e-09	
0.0509413801482	8.5661891442e-05	8.56618124395e-05	4.81643049237e-09	
0.0572236765935	9.6325189122e-05	9.63251003612e-05	4.81684788306e-09	
0.0642807311728	0.000108345267625	0.000108345167913	4.81737452166e-09	
0.0722080901839	0.000121907160072	0.000121907048071	4.81803898771e-09	
0.081113083079	0.000137226339455	0.000137226213666	4.81887732651e-09	
0.0911162756115	0.000154555838161	0.000154555696906	4.81993499593e-09	
0.10235310219	0.000174195801579	0.000174195642982	4.82126931421e-09	
0.11497569954	0.000196506552358	0.000196506374321	4.82295254169e-09	
0.129154966501	0.000221926808964	0.000221926609151	4.8250757509e-09	
0.14508287785	0.000250999621298	0.00025099939711	4.82775369316e-09	
0.162975083462	0.000284410117456	0.000284409866009	4.83113089452e-09	
0.18307382803	0.000323041789454	0.000323041507564	4.8353892968e-09	
0.205651230835	0.000368062743215	0.00036806242739	4.84075780168e-09	
0.231012970008	0.000421062075241	0.000421061721682	4.84752416902e-09	
0.25950242114	0.000484273598422	0.000484273203052	4.85604980149e-09	
0.291505306283	0.000560959403877	0.000560958962424	4.86678804947e-09	
0.327454916288	0.000656103756623	0.00065610326478	4.8803067381e-09	
0.367837977183	0.000777755217546	0.000777754671321	4.89731575347e-09	
0.413201240012	0.000939853738247	0.000939853134683	4.91870051102e-09	
0.464158883361	0.00116889573053	0.00116889506932	4.94556220402e-09	
0.5214008288	0.00152230610874	0.00152230539629	4.97926567924e-09	
0.585702081806	0.00215248945388	0.00215248871592	5.02149741899e-09	
0.657933224658	0.00364305480855	0.00364305414769	5.07431235717e-09	
0.739072203353	0.0122240735773	0.0122240739346	5.14024650342e-09	
0.830217568132	0.00819927934499	0.00819928178216	5.22234809496e-09	
0.932603346883	0.00288779612328	0.00288779805729	5.32428346876e-09	
1.04761575279	0.00162714751839	0.00162714944903	5.45041659993e-09	
1.17681195243	0.00101931817716	0.00101932018034	5.60590108221e-09	
1.32194114847	0.0006109995365	0.000611001595802	5.79698384419e-09	
1.48496826225	0.000238635629785	0.00023863747705	6.02876870356e-09	
1.6681005372	0.000290833091345	0.000290830431191	6.31179535661e-09	
1.87381742286	0.00220641956343	0.00220641837039	6.65329776227e-09	
2.10490414451	0.00348587879469	0.00348588219435	7.06348943077e-09	
2.36448941265	0.00138830436779	0.00138831002565	7.55292663753e-09	
2.65608778295	0.000902368234843	0.000902376028968	8.14180010179e-09	
2.98364724028	0.000657753786032	0.000657761556686	8.83076921528e-09	
3.35160265094	0.00047495897771	0.000474966492939	9.64829119194e-09	
3.76493580679	0.000103091381075	0.00010309074254	1.06148737828e-08	
4.22924287439	0.00058332782487	0.000583338551656	1.17606452219e-08	
4.7508101621	0.000396500662216	0.000396511022597	1.31311498261e-08	
5.33669923121	0.000271842907424	0.000271850245264	1.52468928973e-08	
5.99484250319	0.000304006389345	0.000304008277592	1.66824633758e-08	
6.73415065775	0.000243168179717	0.00024318535464	1.93730491162e-08	
7.56463327555	0.0001674030884	0.000167410481344	2.35481744416e-08	
8.49753435909	0.000128278973343	0.000128270850227	6.97460707475e-08	
9.54548456662	0.000330039416402	0.000330047691878	2.50714826056e-08	
10.7226722201	0.000118592538289	0.000118558814769	3.40344890763e-08	
12.0450354026	0.000143060381998	0.000143109899633	5.1226591756e-08	
13.5304777458	0.000105960453456	0.000105830851814	1.40865936868e-07	
15.1991108295	7.55711782491e-05	7.55952344436e-05	2.52662170482e-08	
17.0735264747	3.55397775989e-05	3.5558725725e-05	5.24195825125e-08	
19.1791026167	2.89770718609e-05	2.89918646087e-05	1.66001125811e-08	
21.5443469003	2.46869772893e-06	2.06386406645e-06	4.06130970571e-07	
24.2012826479	4.14301342941e-05	4.13918285746e-05	4.08327575846e-08	
27.1858824273	9.01020810654e-05	9.01783863565e-05	7.71822895693e-08	
30.5385550883	0.000197878050904	0.000197829018248	2.20799661212e-07	
34.3046928631	0.000588633584367	0.000588719141001	9.98237711186e-08	
38.5352859371	0.00355403481898	0.00355401146722	2.4377247871e-07	
43.2876128108	0.000446235111031	0.000445934048828	4.98235941707e-07	
48.6260158007	0.000339303386832	0.000339972415134	1.00893948592e-06	
