z	Hz	Hrz	diff	
0.01	1.67525040943e-05	1.67418022751e-05	2.14407090021e-06	
0.0112332403298	1.88192334006e-05	1.87753311656e-05	2.1454339836e-06	
0.0126185688307	2.11411503601e-05	2.1063409967e-05	2.14715277523e-06	
0.0141747416293	2.37498553496e-05	2.36371934943e-05	2.14931969925e-06	
0.0159228279334	2.6680900003e-05	2.65317694771e-05	2.1520509597e-06	
0.0178864952906	2.99742971611e-05	2.97866632764e-05	2.1554925223e-06	
0.0200923300257	3.36751032132e-05	3.34464143706e-05	2.15982752199e-06	
0.0225701971963	3.78340857546e-05	3.75612375398e-05	2.16528539096e-06	
0.0253536449397	4.25084927758e-05	4.21877849342e-05	2.17215303695e-06	
0.0284803586844	4.77629440151e-05	4.73900296065e-05	2.18078842445e-06	
0.031992671378	5.36704711234e-05	5.32402970765e-05	2.19163691167e-06	
0.035938136638	6.03137415496e-05	5.98204797414e-05	2.20525065494e-06	
0.040370172586	6.77865125343e-05	6.7223480399e-05	2.22231128888e-06	
0.0453487850813	7.61953776917e-05	7.55549472253e-05	2.24365589743e-06	
0.0509413801482	8.5661891442e-05	8.49353853083e-05	2.27030598269e-06	
0.0572236765935	9.6325189122e-05	9.55027623764e-05	2.30349870097e-06	
0.0642807311728	0.000108345267625	0.000107415773361	2.34471908353e-06	
0.0722080901839	0.000121907160072	0.000120857997041	2.39573136306e-06	
0.081113083079	0.000137226339455	0.000136043279422	2.45860703272e-06	
0.0911162756115	0.000154555838161	0.000153222830417	2.53574710397e-06	
0.10235310219	0.000174195801579	0.000172694751624	2.62989647967e-06	
0.11497569954	0.000196506552358	0.000194817071294	2.74414964101e-06	
0.129154966501	0.000221926808964	0.000220025929563	2.88194897282e-06	
0.14508287785	0.000250999621298	0.000248861476017	3.04707968932e-06	
0.162975083462	0.000284410117456	0.000282005572856	3.24366779978e-06	
0.18307382803	0.000323041789454	0.00032033803052	3.47618908955e-06	
0.205651230835	0.000368062743215	0.000365022799987	3.74949718024e-06	
0.231012970008	0.000421062075241	0.000417644283084	4.06887747947e-06	
0.25950242114	0.000484273598422	0.000480430982559	4.44013197703e-06	
0.291505306283	0.000560959403877	0.000556638979463	4.86969847201e-06	
0.327454916288	0.000656103756623	0.00065124574049	5.36480791845e-06	
0.367837977183	0.000777755217546	0.000772292164789	5.93368582375e-06	
0.413201240012	0.000939853738247	0.000933709670778	6.58580844584e-06	
0.464158883361	0.00116889573053	0.00116198550209	7.33223245738e-06	
0.5214008288	0.00152230610874	0.00151453591381	8.18602899672e-06	
0.585702081806	0.00215248945388	0.00214376254972	9.16287238387e-06	
0.657933224658	0.00364305480855	0.00363331050747	1.0281866953e-05	
0.739072203353	0.0122240735773	0.0122140792785	1.15667838278e-05	
0.830217568132	0.00819927934499	0.00821232376628	1.30473065049e-05	
0.932603346883	0.00288779612328	0.00290248211279	1.47635470031e-05	
1.04761575279	0.00162714751839	0.00164378631211	1.67682905553e-05	
1.17681195243	0.00101931817716	0.00103828356775	1.91370002473e-05	
1.32194114847	0.0006109995365	0.000632744075629	2.19832368553e-05	
1.48496826225	0.000238635629785	0.0002636279209	2.54941004572e-05	
1.6681005372	0.000290833091345	0.000260915639163	3.00260127833e-05	
1.87381742286	0.00220641956343	0.00217157932338	3.64671850232e-05	
2.10490414451	0.00348587879469	0.00353423073262	4.9248629543e-05	
2.36448941265	0.00138830436779	0.00140253311107	1.44841845061e-05	
2.65608778295	0.000902368234843	0.000946448087435	4.40804190002e-05	
2.98364724028	0.000657753786032	0.000728041880422	7.02900239117e-05	
3.35160265094	0.00047495897771	0.000592182839154	0.000117278067338	
3.76493580679	0.000103091381075	0.000496184222398	0.000409735610384	
4.22924287439	0.00058332782487	0.000423236256687	0.000160389422304	
4.7508101621	0.000396500662216	0.00036522783351	3.13428239016e-05	
5.33669923121	0.000271842907424	0.000317686378324	4.63949393363e-05	
5.99484250319	0.000304006389345	0.000277899433749	2.79203881739e-05	
6.73415065775	0.000243168179717	0.000244099796759	1.64407194657e-06	
7.56463327555	0.0001674030884	0.0002150696888	4.78525354114e-05	
8.49753435909	0.000128278973343	0.000189931190849	6.21272741888e-05	
9.54548456662	0.000330039416402	0.000168027524856	0.000163622713396	
10.7226722201	0.000118592538289	0.000148852027732	0.000120850685101	
12.0450354026	0.000143060381998	0.000132003702494	1.11072132557e-05	
13.5304777458	0.000105960453456	0.000117158325986	1.12183842378e-05	
15.1991108295	7.55711782491e-05	0.000104049043808	2.84861444426e-05	
17.0735264747	3.55397775989e-05	9.2452955211e-05	5.72603882783e-05	
19.1791026167	2.89770718609e-05	8.21815940546e-05	5.32272727595e-05	
21.5443469003	2.46869772893e-06	7.30740104384e-05	7.48025825239e-05	
24.2012826479	4.14301342941e-05	6.49916288592e-05	0.00010640543628	
27.1858824273	9.01020810654e-05	5.78143456758e-05	0.000147777091552	
30.5385550883	0.000197878050904	5.14375082239e-05	0.000249293048742	
34.3046928631	0.000588633584367	4.57695329559e-05	0.000634188944261	
38.5352859371	0.00355403481898	4.07299951965e-05	0.00351551223415	
43.2876128108	0.000446235111031	3.62480731724e-05	0.000410013638178	
48.6260158007	0.000339303386832	3.22612628237e-05	0.000307203337724	
54.6227721768	0.000185591347913	2.87143031127e-05	0.000156884659061	
61.3590727341	0.000149917345016	2.55582676633e-05	0.000124361061704	
68.9261210435	0.000119913969201	2.27497898886e-05	9.71647196827e-05	
77.4263682681	9.95061654731e-05	2.02503968185e-05	7.92560675708e-05	
86.9749002618	8.42829784933e-05	1.80259326269e-05	6.62572241895e-05	
97.7009957299	7.23462473776e-05	1.60460570755e-05	5.63003015566e-05	
109.749876549	6.26738016609e-05	1.42838071894e-05	4.83900660271e-05	
123.284673944	5.46530482147e-05	1.27152128009e-05	4.19378824528e-05	
138.488637139	4.78894129774e-05	1.13189583433e-05	3.65704860604e-05	
155.567614393	4.21143894916e-05	1.00760846214e-05	3.20383261231e-05	
174.752840001	3.71369816459e-05	8.9697253281e-06	2.81672708248e-05	
196.304065004	3.28162348565e-05	7.98487390082e-06	2.48313709292e-05	
220.51307399	2.90448429318e-05	7.10817696839e-06	2.19366728584e-05	
247.707635599	2.57389304042e-05	6.32775117691e-06	1.94111840146e-05	
278.255940221	2.28314478452e-05	5.63302061992e-06	1.71984305604e-05	
312.571584969	2.02677666882e-05	5.01457246538e-06	1.52531965525e-05	
351.119173422	1.80026586371e-05	4.46402867856e-06	1.35386315893e-05	
394.420605944	1.59981720019e-05	3.97393200148e-06	1.20242411438e-05	
443.062145758	1.42221037384e-05	3.53764457241e-06	1.06844599687e-05	
497.702356433	1.26468759977e-05	3.14925776181e-06	9.49761880001e-06	
559.081018251	1.12486929405e-05	2.80351196783e-06	8.44518136941e-06	
628.029144183	1.00068954032e-05	2.49572525991e-06	7.5111704225e-06	
705.480231072	8.90345774927e-06	2.22172988671e-06	6.68172805916e-06	
792.482898354	7.92258868377e-06	1.97781577569e-06	5.94477304657e-06	
890.215085445	7.05040938986e-06	1.76068025084e-06	5.2897292366e-06	
1000.0	6.27469014982e-06	1.5673832812e-06	4.7073069374e-06	
